# timestamp, qw, qx, qy, qz, tx, ty, tz
1668497924451,-0.07368337,-0.010613233,0.9931935,-0.08958133,-2.511205,0.38372102,32.746986
1668497925110,-0.07988517,0.023485422,0.9922991,-0.091701746,-2.4268775,0.376923,32.12881
1668497925773,-0.06296577,-0.008277804,0.9911971,-0.11616831,-2.2296083,0.3617901,31.457495
1668497926341,-0.07247843,-1.00553036E-4,0.99183816,-0.10489935,-2.146708,0.35516638,30.890789
1668497926931,-0.050425,0.013431996,0.9951391,-0.08351565,-2.033348,0.36604178,30.41551
1668497927629,-0.06463275,0.0038950741,0.9932562,-0.09617344,-1.9786794,0.35224304,29.78693
1668497928188,-0.048292264,0.017196596,0.99254733,-0.11055255,-1.884939,0.3490173,29.146868
1668497928793,-0.05353895,0.015212774,0.9930117,-0.10406552,-1.8751408,0.35650498,28.556267
1668497929430,-0.043332342,0.011536896,0.9947097,-0.092423454,-1.7900739,0.36530676,28.051434
1668497929893,-0.04987812,0.013145238,0.993281,-0.10359551,-1.7611809,0.36554304,27.404715
1668497930640,-0.064848766,0.01445058,0.99051106,-0.120305926,-1.6130419,0.36114675,26.737976
1668497931149,-0.06705571,0.019326717,0.992452,-0.10084089,-1.6173847,0.37614352,26.35933
1668497931733,-0.0507329,0.009006262,0.9914024,-0.120275915,-1.511196,0.3634466,25.687994
1668497932318,-0.0383744,0.006512195,0.9924401,-0.11639378,-1.4999417,0.36662304,25.11549
1668497932993,-0.038306028,-0.00975126,0.9872126,-0.15443014,-1.3955818,0.34197873,24.47172
1668497933478,-0.054449033,0.002874583,0.9895698,-0.13333583,-1.3841884,0.35443842,24.038475
1668497934229,-0.042816624,-0.0014973581,0.9839225,-0.17338082,-1.2481836,0.3164572,23.259855
1668497934848,-0.06306182,-0.016889185,0.98774886,-0.14173928,-1.2121712,0.32277456,22.687782
1668497935335,-0.048808202,-0.006151974,0.988789,-0.1409822,-1.1512276,0.3440681,22.211212
1668497936012,-0.051981647,0.010889679,0.98927855,-0.13604133,-1.1641934,0.34936383,21.694168
1668497936619,-0.03977798,-0.0020540357,0.9920496,-0.11937724,-1.11381,0.361261,21.080118
1668497937146,-0.03795176,0.010707557,0.9956499,-0.08441645,-1.1428691,0.3785395,20.61461
1668497937725,-0.047102477,0.0016926229,0.9935154,-0.103468046,-1.0560284,0.38183078,20.075247
1668497938316,-0.061402626,0.0016957521,0.9913221,-0.116220064,-1.0343944,0.39083117,19.434675
1668497938845,-0.059433863,-0.006082803,0.9937997,-0.09376809,-0.9435731,0.4003443,19.019564
1668497939568,-0.06637114,0.0025379956,0.9927963,-0.0997186,-0.8573737,0.40775615,18.305954
1668497940129,-0.05229785,0.002011001,0.99542874,-0.07988962,-0.7674267,0.4103315,17.831472
1668497940692,-0.029295657,0.0033972561,0.99521315,-0.09317204,-0.7959991,0.41221115,17.231071
1668497941321,-0.03753282,-0.01352784,0.9948542,-0.0931302,-0.7433711,0.408832,16.606073
1668497942017,-0.07571982,-0.015682787,0.9907502,-0.11150934,-0.7519556,0.3801477,15.871928
1668497942440,-0.07199745,-0.018872023,0.9922266,-0.09973185,-0.6769492,0.40671286,15.454736
1668497943229,-0.062044337,-0.006039202,0.99079525,-0.1201604,-0.6481369,0.39643407,14.7129345
1668497943726,-0.042152815,-0.008037478,0.9930582,-0.109515764,-0.5711112,0.41288882,14.258459
1668497944331,-0.040894836,-0.004729748,0.9918916,-0.12023403,-0.57807153,0.39948705,13.551512
1668497945018,-0.023211114,0.0012315512,0.9923661,-0.12111653,-0.520724,0.407249,12.94402
1668497945444,-0.032267593,0.015683413,0.9932208,-0.110567234,-0.536569,0.42182472,12.57516
1668497946124,-0.057156887,-0.0030875206,0.9930207,-0.10311814,-0.4300528,0.43412006,11.856384
1668497947301,-0.07232782,9.949505E-4,0.98991835,-0.12177445,-0.28105852,0.43376505,10.669593
1668497947921,-0.07658534,-0.0021432638,0.9891518,-0.12533459,-0.19449773,0.42412373,10.058599
1668497948392,-0.048049007,-5.6907535E-4,0.99221146,-0.11492206,-0.07576176,0.43646547,9.633185
1668497948998,-0.050364085,0.012190819,0.9930612,-0.10556612,-0.019133879,0.43156874,9.061003
1668497949640,-0.026422802,-0.0037185252,0.99323046,-0.11305298,0.117135584,0.4293778,8.411019
1668497950265,-0.057350844,-0.0012416542,0.9923688,-0.10914789,0.16801919,0.42722112,7.8453484
1668497950826,-0.022099305,-8.8733435E-4,0.99504834,-0.09689896,0.2560698,0.43242037,7.350853
1668497951341,-0.030522909,0.0034723282,0.9937143,-0.10764828,0.28102398,0.42493612,6.7719965
1668497951948,-0.024631027,-9.365082E-4,0.9943056,-0.10367623,0.39646485,0.42578682,6.2026925
1668497952567,-0.04681546,0.007094413,0.9921359,-0.11586322,0.4261526,0.40881744,5.549778
1668497953144,-0.026389,0.007813126,0.99408925,-0.10501881,0.50838554,0.4094957,4.958143
1668497953702,-0.036639296,0.005683452,0.9932122,-0.11024778,0.5183463,0.4051183,4.4298415
1668497954421,-0.040297326,0.003996283,0.99260104,-0.114469305,0.61711323,0.39485148,3.7347357
1668497954974,-0.082656726,-0.006126106,0.99086434,-0.106386736,0.64892113,0.4102977,3.2029212
1668497955547,-0.058596194,0.009620637,0.99095786,-0.120317325,0.7250535,0.4105687,2.6007886
1668497956045,-0.0968667,0.0040016174,0.98333246,-0.15381142,0.71708685,0.4114554,2.2321446
1668497956802,-0.008744977,-1.15484E-4,0.98439336,-0.17576432,0.7865014,0.40955314,1.5398915
1668497957952,0.0020327866,-0.023034185,-0.9700246,0.24190377,0.8363245,0.41220763,0.57545716
